"simulation","constant","Income","Employment","Education","Health","Crime","Barriers","Living environment","mean_absolute_rank_change"
168,23,0.185691428195075,0.259427297085871,0.112904677920774,0.153135153555252,0.108637008409116,0.0889090683966298,0.0912953664372813,227.403880906531
169,23,0.239977104888351,0.194907722231013,0.137318450476994,0.143538251790567,0.108611058187672,0.102025305239089,0.0736221071863148,212.179528958677
170,23,0.201443270051377,0.199008590697743,0.164264065295489,0.165011746492602,0.0860325550958373,0.0793171476376821,0.104922624729271,261.706058361724
171,23,0.226342293629205,0.195501265101641,0.143454039168213,0.10836265649212,0.100006273928592,0.116345278313246,0.109988193366983,441.279395645083
172,23,0.246082531493023,0.247264176365062,0.109829569621409,0.142098481037142,0.0779383822897949,0.101798623987095,0.0749882352064739,249.757487779583
173,23,0.226922879890052,0.228905444331437,0.114801596390768,0.110377595963961,0.0786446594847306,0.125152782984367,0.115195040954684,563.292430750983
174,23,0.278334158637194,0.191042517803877,0.131404545500789,0.122509621878558,0.0890744060555139,0.0985271834648739,0.089107566659195,191.972152273738
175,23,0.196173274663697,0.262440734406023,0.158873611404507,0.115751902563078,0.079283874461792,0.104368671589402,0.0831079309115003,266.526203525395
176,23,0.209606229648582,0.200741066217813,0.159462804675189,0.12036772836444,0.108587576202337,0.0850029706916448,0.116231624199993,295.246689379348
177,23,0.243109293566716,0.206039341648326,0.142418625799771,0.13803516357964,0.10078744109692,0.079564866883741,0.0900452674248861,181.007969189742
178,23,0.202692117541788,0.261388961826042,0.098630129325446,0.151986593795912,0.0885636377942897,0.101811300402288,0.094927259314234,212.252703303204
179,23,0.229007368150989,0.247451118376951,0.137670822825138,0.112588337502962,0.100935241230285,0.0886031347414719,0.0837439771722035,158.022870685815
180,23,0.23075263492984,0.216713093831776,0.10873118468118,0.129864324031437,0.104737460667141,0.106740773354269,0.102460528504357,277.629328988297
181,23,0.194589052452372,0.243688021027682,0.125130535283733,0.114651542970841,0.105843055182515,0.116591069421166,0.0995067236616928,330.887986964893
182,23,0.182561267631789,0.261860094203736,0.113191680371239,0.143051253432775,0.103117782263743,0.113588761146223,0.0826291609504948,250.970463635028
183,23,0.269406488003173,0.222673169285405,0.11034896886145,0.132557390521735,0.0770969045702885,0.110982900305831,0.0769341784521177,306.709583765374
184,23,0.206235360591082,0.217774848332846,0.167760243824506,0.148080890703548,0.0925088016847885,0.0878662717266341,0.0797735831365965,262.986046511631
185,23,0.251300443151009,0.221251740943906,0.103054569611342,0.154400348182719,0.0867717582652483,0.0812339335045381,0.101987206341237,244.670122944748
186,23,0.182445745476228,0.256702287790954,0.134606822776708,0.166676421351978,0.0825331597254637,0.104726718313813,0.0723088445648547,320.287068582425
187,23,0.251399454875707,0.181407491462513,0.136536490743658,0.150309364355817,0.092941445098955,0.109553944862904,0.0778518086004458,241.314057176705
188,23,0.164694668848552,0.255718269134719,0.15806896831074,0.148337527251738,0.0775832636931472,0.0889732646045216,0.106624038156582,245.782965486597
189,23,0.218105741801358,0.23186949519463,0.106679125189011,0.152474853600466,0.104254756420292,0.0768380563748536,0.109777971419389,337.018101022064
